model_name,representation,subset,domain_shift_gap,mlm_loss,mlm_loss_derived_exponential,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,nav_acc,weather_acc,safety_acc,machinery_acc,vessel_acc,casualty_acc,eval_time_sec
bert-base-uncased,narrative,balanced_knowledge,-0.02740070387129212,3.448959943232351,31.46764714391053,0.416289592760181,0.6184012066365008,0.6862745098039216,0.6697247706422018,-0.0007051771757654035,0.4848,0.3939,0.5556,0.0,0.4098,0.7308,2.391904592514038
bert-base-uncased,narrative,high_knowledge,-0.055841188231933736,3.334698341036933,28.06991440524489,0.44473007712082263,0.62853470437018,0.6966580976863753,0.7552447552447552,-0.03629984456268309,0.513,0.4444,1.0,0.0,0.4343,0.75,2.6237170696258545
bert-base-uncased,narrative,low_knowledge,0.061455260570304815,4.176710374072604,65.1511773038262,0.3274336283185841,0.5309734513274337,0.6106194690265486,0.6511627906976745,0.0563163716814159,0.4819,0.5,1.0,0.0,0.2881,0.1111,1.7603318691253662
bert-base-uncased,narrative,medium_knowledge,0.05785440613026821,4.106463103884417,60.731536122524936,0.3310344827586207,0.5333333333333333,0.6022988505747127,0.6666666666666666,0.09063933698386861,0.4337,0.2545,1.0,0.2857,0.3473,0.6923,2.057805061340332
bert-base-uncased,narrative,random_baseline,0.017068928027832164,3.851350166421998,47.05655453989255,0.37181996086105673,0.5753424657534246,0.6457925636007827,0.68,0.07284407075949662,0.4161,0.4828,0.5,0.375,0.3497,0.5385,2.1575539112091064
bert-base-uncased,template,balanced_knowledge,0.09038142620232176,3.849405455555825,46.96513207090115,0.29850746268656714,0.5690298507462687,0.6473880597014925,0.37209302325581395,0.06978279576273705,0.3273,0.4231,0.5455,0.0,0.2921,0.325,2.1389472484588623
bert-base-uncased,template,high_knowledge,0.05555555555555558,3.619252257851632,37.309659384333486,0.3333333333333333,0.5673758865248227,0.6560283687943262,0.36363636363636365,0.03940308517773311,0.3,0.5484,0.4,0.25,0.3282,0.3175,2.2192769050598145
bert-base-uncased,template,low_knowledge,0.10203629924745461,3.966427254658829,52.79556836237087,0.2868525896414343,0.5378486055776892,0.6215139442231076,0.4,0.031173790426958503,0.3421,0.3902,0.3,0.1667,0.2815,0.1562,2.5908076763153076
bert-base-uncased,template,medium_knowledge,0.0919386481184234,3.888496093582605,48.83738441161095,0.2969502407704655,0.5473515248796148,0.6468699839486356,0.3333333333333333,0.07916635537433941,0.2857,0.3333,0.375,0.2727,0.2952,0.3889,2.6624367237091064
bert-base-uncased,template,random_baseline,0.07872846108140225,3.7986954480159265,44.64290749533124,0.31016042780748665,0.5739750445632799,0.6541889483065954,0.25,0.04177521824580649,0.2051,0.4762,0.5,0.25,0.3103,0.3659,2.159457206726074
dmis-lab/biobert-base-cased-v1.2,json,balanced_knowledge,0.3218898480894064,6.545972684638276,696.4337600229713,0.08987485779294653,0.2366325369738339,0.3037542662116041,0.0446927374301676,0.6174603601805693,0.0549,0.0435,0.0526,0.25,0.1097,0.2346,7.904616594314575
dmis-lab/biobert-base-cased-v1.2,json,high_knowledge,0.3235950630252101,6.549901313233671,699.1751710743819,0.08816964285714286,0.27120535714285715,0.33370535714285715,0.04371584699453552,0.6393064907944084,0.0657,0.0256,0.0667,0.0,0.1039,0.1786,7.139919757843018
dmis-lab/biobert-base-cased-v1.2,json,low_knowledge,0.3276939094221759,6.394084742171453,598.295477931351,0.084070796460177,0.2334070796460177,0.3086283185840708,0.025906735751295335,0.636060625284148,0.0432,0.0435,0.0222,0.0,0.1185,0.058,6.960363149642944
dmis-lab/biobert-base-cased-v1.2,json,medium_knowledge,0.3141001623579368,6.385029764309555,592.9023796659818,0.09766454352441614,0.2643312101910828,0.34182590233545646,0.054455445544554455,0.6274781419667224,0.0655,0.0455,0.1111,0.0,0.1208,0.05,7.565134048461914
dmis-lab/biobert-base-cased-v1.2,json,random_baseline,0.31577314470091833,6.458531573914479,638.1233313024667,0.09599156118143459,0.26054852320675104,0.3227848101265823,0.01098901098901099,0.635367428596076,0.0376,0.06,0.0,0.2,0.1217,0.1379,7.281408786773682
dmis-lab/biobert-base-cased-v1.2,key_value,balanced_knowledge,0.1852534167345015,5.001080321901658,148.5735797262038,0.22651128914785143,0.33357611070648213,0.39475600873998545,0.33725490196078434,0.09075778715736946,0.3092,0.061,0.3913,0.0,0.2228,0.0303,5.290439605712891
dmis-lab/biobert-base-cased-v1.2,key_value,high_knowledge,0.11485112563543937,4.472807869200144,87.60235395380985,0.29691358024691356,0.4067901234567901,0.47469135802469137,0.43272727272727274,0.054299702000851435,0.3818,0.1146,0.5,0.3333,0.3039,0.1053,5.551533222198486
dmis-lab/biobert-base-cased-v1.2,key_value,low_knowledge,0.2297759629180002,5.361025789733857,212.94326947336407,0.18198874296435272,0.30863039399624764,0.3714821763602251,0.23529411764705882,0.09279774051132497,0.229,0.0893,0.2353,0.2222,0.1878,0.0263,3.963904857635498
